sample,gene,log2(burst size_fc),log2(burst frequency_fc),log2(mean_fc),log2(var_fc),select
NA12878,ENSG00000148985,-0.28665875951553965,0.11387524271063658,-0.17335437769002338,-0.23754245716603184,0
NA12878,ENSG00000149311,0.4571644669597044,-0.4058507717441346,0.04875550306371507,0.06312120203215849,0
NA12878,ENSG00000149346,0.07888538174712802,0.14707123008691247,0.22588592770408608,0.22690682932282466,0
NA12878,ENSG00000150433,-0.26157565058259774,0.29079042545716255,0.0291955975655789,0.016102905275563396,0
NA12878,ENSG00000150459,0.06002483946763529,-0.1002709988414312,-0.044275543099495746,-0.02056518645343428,0
NA12878,ENSG00000150527,0.03334055617053591,0.019622537172805925,0.05298368858572736,0.11387545709682786,1
NA12878,ENSG00000150637,0.219666540910971,-0.7703334789439966,-0.5506301292516762,-0.4253989102340447,0
NA12878,ENSG00000150977,-0.6836941665101768,0.9402233895967849,0.24904397395021272,0.29390883294399744,0
NA12878,ENSG00000151292,0.24698090418809504,0.2070425033381453,0.45408419524768356,0.5204701173204065,0
NA12878,ENSG00000151327,-0.06672151950638272,0.08085210925959466,0.01510827288498636,0.003786814802429031,0
NA12878,ENSG00000151366,-0.2869843556770417,0.37777470904110677,0.09056545963616947,0.15396720119713686,0
NA12878,ENSG00000151465,-0.9592488738849066,0.6605705068755565,-0.2952471504123,-0.49830006184627157,0
NA12878,ENSG00000151552,-0.5394149447938137,1.083715013939212,0.5439224063706676,0.49174314138101444,0
NA12878,ENSG00000151575,-0.6790052896829065,0.7607432922037849,0.05245606326515469,0.051203677355714586,0
NA12878,ENSG00000151725,-0.0995554456761618,-0.9879311588043531,-1.0873284282513611,-1.102286483370834,0
NA12878,ENSG00000152056,-0.09627453963042419,0.13210570997668614,-0.017191386999056077,-0.09294630507064885,1
NA12878,ENSG00000152219,-2.148749194568814,1.8873627935361532,-0.26050085000050766,-0.31257286771149956,0
NA12878,ENSG00000152439,-0.06321216961967195,0.08170985544436558,0.018386894825434985,0.016798251163132685,0
NA12878,ENSG00000152492,-0.63203071045425,1.1521774812799979,0.5193622248939327,0.39815993917091475,0
NA12878,ENSG00000152749,-0.06264709954121601,0.13410597673858599,0.08349544656701467,0.08078265471604622,0
NA12878,ENSG00000152944,0.13174336522622915,-0.1404169779305485,-0.01126434282938107,0.028905876446377102,1
NA12878,ENSG00000153037,-0.007690156166654671,-0.2958750368025867,-0.30274705562958504,-0.13706579153433898,0
NA12878,ENSG00000153044,-0.688198256184742,1.031649952793555,0.3436001331608911,0.3167507371748553,0
NA12878,ENSG00000153048,-0.26850545634649803,0.6738661811151314,0.40607672074318096,0.35303481013785415,0
NA12878,ENSG00000153113,0.3479535333224677,-1.179215320757674,-0.8312583438387051,-0.6294074370789186,0
NA12878,ENSG00000153774,-0.725036958331819,0.6015538079269196,-0.1235291640528516,-0.14423712995168947,0
NA12878,ENSG00000153815,-0.001470620066185206,0.1991983025616171,0.19752551879697994,0.19198135108007888,0
NA12878,ENSG00000153827,-0.4776883740784045,0.5879354295910484,0.11016904188019973,0.06541534856111945,0
NA12878,ENSG00000153933,0.015243389186106357,-0.007961086441377085,0.00678080833302639,0.008085268611371658,0
NA12878,ENSG00000154016,-0.14391592565187086,0.44824890052824123,0.30561568482036044,0.28855357933781767,0
NA12878,ENSG00000154174,-0.8635538732578119,1.490690553494777,0.6290859013944889,0.619945135911664,0
NA12878,ENSG00000154265,-0.287536655505125,0.026130961322267,-0.2543432759481918,-0.2746178962013665,0
NA12878,ENSG00000154310,-0.7398618425162303,0.8055538945213239,0.06573626874412518,0.06810173247646349,0
NA12878,ENSG00000154767,0.038495341116754296,0.03634087661634877,0.06761126718626503,0.023727268027732264,0
NA12878,ENSG00000154813,0.01228410035784616,0.11015729359769247,0.12312049185612307,0.10216008750395789,0
NA12878,ENSG00000155096,-0.33398455454882897,0.6183794072493203,0.28473613722142144,0.16681066655689172,0
NA12878,ENSG00000155307,-0.18300859540638303,0.1438376842153377,-0.03926091716726967,-0.2456411480858591,1
NA12878,ENSG00000155629,0.8075375304037957,-0.8877827286410049,-0.08137218001064778,-0.1122198725418731,0
NA12878,ENSG00000156171,0.8926911915112571,-0.9283882341632114,-0.03606120449302191,-0.05140612415433489,0
NA12878,ENSG00000156256,-0.19638720440667226,0.08484437594579264,-0.11234974201276181,-0.08406528398315531,0
NA12878,ENSG00000156467,-0.09080293666109496,-0.08515596352986017,-0.17785230564365878,-0.11994498645635546,0
NA12878,ENSG00000156587,-0.3738312003647948,0.1203045613608049,-0.2548509571081978,-0.31091763800873873,0
NA12878,ENSG00000156966,0.04107710333318191,-0.28443655672004814,-0.24147963589297872,-0.2183983887949476,0
NA12878,ENSG00000156970,0.06182708977019099,-0.18736390145648976,-0.12539031648323254,-0.24704711367979149,0
NA12878,ENSG00000157036,-0.4680874322463023,-0.039366324886890826,-0.5068275256491842,-0.5236756093471409,0
NA12878,ENSG00000157045,-0.7353556810594655,0.3186652089034649,-0.4168411775738488,-0.44103141891730396,0
NA12878,ENSG00000157259,0.47319687077591865,-0.5795237866291059,-0.10732796606292967,-0.07595833108598231,0
NA12878,ENSG00000157379,-1.6378115796061172,1.9324992529407405,0.29470741151667257,0.1770000575790185,0
NA12878,ENSG00000157500,0.22677109576161156,-0.1649856659627458,0.06211478986151652,0.057544088041947355,0
NA12878,ENSG00000157538,-0.38285115625534444,0.26833764508361235,-0.11452958833126156,0.02168507263971778,0
NA12878,ENSG00000157837,0.9004228881136882,-0.7460138386408153,0.15435199503994199,0.19394773721003195,0
NA12878,ENSG00000157873,-0.17670748376557302,0.2812401070376297,0.10498002867718996,0.09300792024814791,0
NA12878,ENSG00000157895,-0.2550912508838063,0.3441082447897354,0.08888364242364963,0.004044326708671865,0
NA12878,ENSG00000157916,0.377598316879035,-0.8797812831025239,-0.4982647234641592,-0.35916008368617724,0
NA12878,ENSG00000158050,-2.235949499744832,1.2091094811921475,-0.08870974098595237,-0.08207797378881448,0
NA12878,ENSG00000158092,-0.22760104491511382,0.296742219523659,0.06882059255748234,0.027386774514700465,0
NA12878,ENSG00000158201,1.0726737936253103,-2.390992704058648,-1.3195727540029036,-1.3030748495637665,0
NA12878,ENSG00000158717,-0.05577273367926535,0.21568303141637782,0.1601815826577018,0.16130521138314374,0
NA12878,ENSG00000158805,-0.6812239500267212,0.3097316646622319,-0.371632553412263,-0.415520463644529,0
NA12878,ENSG00000158850,-0.47204374392649384,0.27278269580693215,-0.19924639066653171,-0.16299187511817348,0
NA12878,ENSG00000158864,-0.17797132621319467,-0.04350579800325135,-0.22146360299834006,-0.20116264418554036,0
NA12878,ENSG00000159110,-1.5061939856794537,1.719597831408298,0.21881030890425138,0.19440355381601326,0
NA12878,ENSG00000159111,0.951213897297087,-0.9671587439065354,-0.016965504543075775,-0.1253936539655328,1
NA12878,ENSG00000159259,-1.0002728790934898,0.7006890221027036,-0.30156446380362706,-0.28970775975939417,0
NA12878,ENSG00000159363,-0.051774128886396445,-0.48971776434007624,-0.5409664211061267,-0.5250465040592668,0
NA12878,ENSG00000159479,-0.6047295280411948,0.29563090413721826,-0.30915481580684273,-0.1774571933644772,0
NA12878,ENSG00000159884,-2.6585496991647037,2.7662761642429254,0.11076507612967411,0.08523330521169685,0
NA12878,ENSG00000160013,0.5950072168866356,-0.3810263628511407,0.21419862935630105,0.09347453579956926,0
NA12878,ENSG00000160188,-2.8209275725480327,1.8895739118005868,-0.742890619720337,-2.3660470942582648,1
NA12878,ENSG00000160190,-0.18633197326221376,-0.2542292951600655,-0.4398698219595383,-0.4965712095693247,0
NA12878,ENSG00000160193,-0.8946958104114617,0.794230414261671,-0.1003012110823401,-0.20087292780350335,1
NA12878,ENSG00000160209,-0.5005246841317477,0.8010243941604567,0.30018599352347336,0.24043886745544735,0
NA12878,ENSG00000160216,-0.011589174446105407,0.18102476282578706,0.16945743688394085,0.1693647209881898,0
NA12878,ENSG00000160256,-0.6065916936695803,0.18874508567083811,-0.4186502326188673,-0.6187510155444765,0
NA12878,ENSG00000160284,0.37020449340088174,0.9035074020817191,1.2731094387151352,1.0538899374622637,0
NA12878,ENSG00000160310,-0.664634069776739,1.3029874146286176,0.6383716376266386,0.6240616055864501,0
NA12878,ENSG00000160741,-0.016045768016652397,-0.3608300297189498,-0.37676195106763616,-0.3910581340540985,0
NA12878,ENSG00000160789,0.7303572351937364,-0.05684869025595602,0.07788232379887072,0.30318740324745846,1
NA12878,ENSG00000160949,-0.378668244718523,0.18970168356938694,-0.1888069524229275,-0.2338367652625055,0
NA12878,ENSG00000160953,0.6689950133697633,-0.5820159545440834,0.087065742906923,0.08590631303128068,0
NA12878,ENSG00000160991,-0.5850616166452582,0.6978327167069747,0.11319363964075314,0.1484923599582997,0
NA12878,ENSG00000161011,-0.15310654843118948,0.09428511580252819,-0.058876329921995194,0.01299151959743553,0
NA12878,ENSG00000161999,0.5234880885845404,-0.7673750750891566,-0.24397512139182612,-0.25393475180116387,0
NA12878,ENSG00000162086,-0.893330011760196,1.2711952945536829,0.3777177526386585,0.27562147127427034,0
NA12878,ENSG00000162174,-0.4828818395828205,0.058963647840152296,-0.42412418858607176,-0.34452102356766057,0
NA12878,ENSG00000162222,0.07179636715560203,-0.18824204797966054,-0.11636639075454822,-0.08257072819425801,0
NA12878,ENSG00000162384,-1.205276799883527,0.6772736324467701,-0.5277725460316542,-0.5805305531859886,0
NA12878,ENSG00000162511,-0.06385951996833134,-0.25595705946090846,-0.35289836479466663,-0.12443632735097294,0
NA12878,ENSG00000162729,1.0171843180678453,-0.9315363796506185,0.08488393132997597,0.11428342749589135,0
NA12878,ENSG00000162735,-0.1559934611267114,0.2444197058243476,0.0879857800405034,0.02230457714596221,0
NA12878,ENSG00000162882,0.024009130384741405,0.1143524282344088,0.11623713054832416,0.028530872747045462,0
NA12878,ENSG00000162894,-0.21391078326690832,0.28520595421542155,0.07061671070259896,-0.012793399702093098,0
NA12878,ENSG00000162924,0.11951761971139768,-0.41168919267663434,-0.2708098037293375,-0.11878522486427985,0
NA12878,ENSG00000163002,0.08202809329870776,0.10270457615301957,0.18481407168560315,0.10333498762527928,0
NA12878,ENSG00000163125,0.58089914148106,0.0907027217427894,0.6711886863307053,0.6320994267667388,0
NA12878,ENSG00000163565,-0.2329238716035903,0.12819689037586585,-0.10472213953032235,-0.07227618548328282,0
NA12878,ENSG00000163636,0.14382661880333705,-0.23489176820410784,-0.08073027802261101,-0.11537946145450893,0
NA12878,ENSG00000163644,-0.5252408625375181,0.5413543958397558,0.01736116066143725,0.00019099919329531147,0
NA12878,ENSG00000163684,-0.053764541661779186,-0.7886953446327417,-0.8393262297836653,-0.8260918198226268,0
NA12878,ENSG00000163687,0.3504327271430568,-1.2281427248324457,-0.8803259135341729,-0.7962674582131671,0
NA12878,ENSG00000163694,0.540253481024296,-0.5230850390019368,0.01711220298481169,0.06492159053154103,1
NA12878,ENSG00000163902,-0.12187696582809258,-0.350462132492892,-0.4721561355034885,-0.4371525982369326,0
NA12878,ENSG00000163956,-0.6971801553175484,0.17218044919491346,-0.5251944108119961,-0.6265287437210056,0
NA12878,ENSG00000163964,-0.05274833146096161,0.25845697077507374,0.2083441557303099,0.23891412541152288,0
NA12878,ENSG00000164031,0.6862906385642749,-0.7005001127070082,-0.01421807220603684,-0.011558289186076695,0
NA12878,ENSG00000164081,-1.8909587285546474,1.7262480934988993,-0.16488932108396706,-0.2600469464908347,0
NA12878,ENSG00000164136,-0.508727733082905,0.5278878230255661,0.004379864704622199,-0.042378330212776344,1
NA12878,ENSG00000164209,0.434995388226734,-0.2913543871431993,0.11046818386311084,0.06017930944242669,0
NA12878,ENSG00000164236,-1.3512520416037952,0.1572747129432102,-1.0430818465482654,-0.9606177639551317,0
NA12878,ENSG00000164244,0.23292642825207524,-0.2737414271755456,-0.04087306919254215,-0.0010657246241590943,0
NA12878,ENSG00000164253,0.59173671919755,-0.18079673425126694,0.4108027121971428,0.22616643603622946,0
NA12878,ENSG00000164292,-0.6652537891453865,0.10879661109502871,-0.17796629457018348,-0.04072565570579753,0
NA12878,ENSG00000164305,-1.0133203461918687,0.8736819127572673,-0.13965966604495492,-0.1704420600041451,0
NA12878,ENSG00000164323,0.9409992883775113,-1.1728051017993897,-0.23142482010757007,-0.2485421687877624,0
NA12878,ENSG00000164346,-2.5571133131065302,2.908804022891721,0.3510981783452996,0.2615488208314432,0
NA12878,ENSG00000164543,-0.31888576149281994,0.23992347775105582,-0.07931786862987988,-0.14753091685288838,0
NA12878,ENSG00000164615,-0.2549564480422556,0.06575114183137978,-0.18954197664101363,-0.23386763277849373,0
NA12878,ENSG00000164649,0.3643030426587459,0.4359959757827158,0.8003425234924408,0.837794584738641,0
NA12878,ENSG00000164683,1.7166453566642201,-2.1587257211353834,-0.7198320506384918,-1.271021486912105,0
NA12878,ENSG00000164713,-0.3797416438860419,0.16788733964617142,-0.14354986235320452,-0.2564039780755685,0
NA12878,ENSG00000164733,-0.15636213864412665,0.13504112528574846,-0.03918373237287704,-0.22300666588145168,1
NA12878,ENSG00000164898,-1.4378780129100566,1.7241897865338829,0.28638826121383293,0.24767161614428748,0
NA12878,ENSG00000164944,-0.053676086609764584,-0.8122072296912222,-0.8652229010835794,-0.7054511629941862,0
NA12878,ENSG00000164985,-0.11120681511296898,0.12554186012089066,0.01385099640088161,0.05648984794598179,1
NA12878,ENSG00000165025,-0.4119386982044911,0.2066787296134839,-0.20577756219612306,-0.18811284087724392,0
NA12878,ENSG00000165060,-0.012406217279813132,0.07923395723212821,0.06680284837196145,0.0477741606007212,0
NA12878,ENSG00000165119,-0.0769516798304725,-0.07296527593131638,-0.15079006643688336,-0.11958355302449099,0
NA12878,ENSG00000165233,0.027375628913372314,-0.5239889602119409,-0.4966188285743532,-0.5045772736650184,0
NA12878,ENSG00000165475,-0.12359774980357424,-0.425314682954711,-0.5479356129316777,-0.5571564894516848,0
NA12878,ENSG00000165609,-1.1065148920551018,0.994093301233304,-0.11270894457274495,-0.08586289287413636,0
NA12878,ENSG00000165672,-0.3454090391386486,0.6462856623966763,0.29760375171080844,0.25475875400916836,0
NA12878,ENSG00000165732,0.19418804026978906,-0.11631492576677534,0.0776492827745714,0.23372095394311018,1
NA12878,ENSG00000165733,0.04975677000305381,-0.19732702910935468,-0.14776599771755008,-0.26044045318415776,0
NA12878,ENSG00000165752,-0.25667488911245634,-0.3222025243310468,-0.5788746570986387,-0.7337568488815214,0
NA12878,ENSG00000166004,0.3207104103191829,-0.7774205455486869,-0.4568605177195193,-0.4198772397761183,0
NA12878,ENSG00000166037,-0.4056171210267269,0.2784917379648549,-0.1271997024444774,-0.051695227536116876,0
NA12878,ENSG00000166140,-0.6940474652069754,0.7813767416019947,0.08749199396649904,0.04696651273500725,0
NA12878,ENSG00000166170,0.8507144186142981,-1.005709934223367,-0.15745074507865295,-0.11901376498482692,0
NA12878,ENSG00000166171,-0.15608026569098643,0.16810956235676405,0.012360987841185177,-0.01735819169189397,0
NA12878,ENSG00000166199,0.08988515994190614,0.16436830860049123,0.2542275738183502,0.15108615479580323,0
NA12878,ENSG00000166275,-0.5878790691363663,0.9411058280371744,0.3533307307720335,0.2605603646498083,0
NA12878,ENSG00000166337,-0.9599648330813,0.6663579670656703,-0.2941180018545649,-0.40680876771299734,0
NA12878,ENSG00000166340,-1.2932947283120217,2.0883444657598704,0.7947268557262677,0.707880260569104,0
NA12878,ENSG00000166347,0.16185805789412275,-0.631057409160824,-0.47107613706646645,-0.4505373130685826,0
NA12878,ENSG00000166394,0.8390673759619356,0.35693625402425977,1.1958866319873138,1.3094220149156741,0
NA12878,ENSG00000166452,0.5400764853652681,0.0776188260942359,0.6177227189075877,0.5409375686521558,0
NA12878,ENSG00000166794,0.04569647614446948,-0.07372049461569163,-0.02645762573182523,-0.03102887816333171,0
NA12878,ENSG00000166797,-0.6836168481078085,0.5907838180693832,-0.09474132074687097,-0.15681528591929808,0
NA12878,ENSG00000166847,0.36910773785863144,-0.8354985026867483,-0.46641113005449586,-0.3547933044019365,0
NA12878,ENSG00000166851,-0.6686035165722327,0.5030740375378192,-0.1649525209845496,-0.2137057623032351,0
NA12878,ENSG00000166888,-1.9649559522883921,3.51797964415365,1.5576143318196336,1.4205109533507119,0
NA12878,ENSG00000166896,0.918128718395046,-1.8785809998518304,-0.9600990814004844,-0.7796086209398788,0
NA12878,ENSG00000167077,-0.534312851332406,0.8139197565174887,0.27933177896706274,0.18262799843643143,0
NA12878,ENSG00000167083,-1.0489417058927626,0.6011682228647393,-0.4141353637811583,-0.4780023707215207,0
NA12878,ENSG00000167461,-1.5716578186984476,1.5457822770951646,-0.037311874642703594,-0.19538793197201723,1
NA12878,ENSG00000167468,-0.1075025524559944,0.15537056696007587,0.04569265645445628,0.0590890838050941,0
NA12878,ENSG00000167491,-0.10053921421674868,0.14555899081744783,0.04507815043979838,0.015318371283357123,0
NA12878,ENSG00000167522,0.22773412535835624,-0.32042527614358385,-0.09290246820458545,-0.08656328954229017,0
NA12878,ENSG00000167526,0.20008635546705314,-0.7506355025722831,-0.48325437051339354,-0.2971478321980441,0
NA12878,ENSG00000167637,-2.653781147251082,2.8944645583373987,0.2503233540842398,0.23678351364206945,0
NA12878,ENSG00000167670,-0.12641545020909944,0.3331671898038178,0.20667430590240943,0.2739185045010287,0
NA12878,ENSG00000167671,-1.5671452273328739,1.9966495581459396,0.4304950635853907,0.3682400787629863,0
NA12878,ENSG00000167775,-0.09970535665575507,0.47216405141394724,0.3688376965959962,0.2960659596624686,0
NA12878,ENSG00000167799,-0.12781027676912715,0.1811743545704854,0.053374526380084136,0.11470207068967853,1
NA12878,ENSG00000167985,-2.134605950224528,2.02484246019195,-0.10969228858708577,-0.03908007363653273,0
NA12878,ENSG00000168028,0.065119981185734,-0.15660464296189805,-0.06190445369023623,-0.03871424268253693,0
NA12878,ENSG00000168071,0.0024958094867679166,-0.6019725283928321,-0.6004358480022856,-0.6051140108706659,0
NA12878,ENSG00000168118,-0.5302508198837115,0.5930304313292731,0.06277445505272382,0.11297092886378315,0
NA12878,ENSG00000168288,-1.197570580362675,1.240551011721437,0.04288961795028409,0.033106973983266855,0
NA12878,ENSG00000168291,-2.236929758875243,2.1321642530558647,-0.1048480758114259,-0.23740102871633648,1
NA12878,ENSG00000168385,-0.018095718090354724,-0.3404829964034431,-0.35843612578794753,-0.3259842618029254,0
NA12878,ENSG00000168393,-0.34574502908173055,0.634382348701306,0.2881490258262069,0.32477791223852653,0
NA12878,ENSG00000168395,0.6077601364737515,-0.35908870708043245,0.23895548737538522,0.41727196148376655,0
NA12878,ENSG00000168397,0.07933971526412364,0.08053679709523794,0.15987331303100488,0.1367710230183307,0
NA12878,ENSG00000168496,-0.26994240700983113,0.19251145032663208,-0.07832574234260677,-0.15015843791316838,0
NA12878,ENSG00000168591,-0.022047989792559248,0.10730997867199585,0.08500376488991696,-0.0567179362245256,0
NA12878,ENSG00000168803,0.7900978221259678,-1.3085161546873685,-0.5205252177931967,-0.5533793302430239,0
NA12878,ENSG00000168827,-0.14001157796484043,-0.5743372235148605,-0.7150835206934965,-0.6936341843037873,0
NA12878,ENSG00000168894,-0.34438677751214536,0.18048872357947449,-0.171575201579312,-0.18793823691505748,0
NA12878,ENSG00000168899,-0.25905852613199537,-0.9060776711557779,-1.165235457251622,-1.2977827721158781,0
NA12878,ENSG00000168918,-0.19045872691256593,0.05128075532992429,-0.1389276427621752,-0.04829396063854554,0
NA12878,ENSG00000169032,-1.3518210659014562,1.4706334057889814,0.11869533136185549,-0.027719308099599976,0
NA12878,ENSG00000169062,-0.2809237144543305,0.4288042170438762,0.14829103835051843,0.14385927174905502,0
NA12878,ENSG00000169100,0.33511358500732064,-0.5346528278308067,-0.12120412910850153,-0.10876292165855211,0
NA12878,ENSG00000169136,0.624472518968326,-0.019441476609802312,0.7680458900005503,0.991242215761337,0
NA12878,ENSG00000169299,-0.0729160874431121,-0.0978810421548765,-0.16966121275409318,-0.12774230812391899,0
NA12878,ENSG00000169442,-0.5466556689260974,1.0703048775951816,0.4961651611178869,0.49463272552064336,0
NA12878,ENSG00000169499,-0.08758086246111767,0.729782207224446,0.6421817784907522,0.6140276358874721,0
NA12878,ENSG00000169692,-0.7925789813500261,0.9440703568060121,0.1514492661004911,0.10004977354863119,0
NA12878,ENSG00000169738,0.03522698062748315,0.6708967258473779,0.6202991912832123,0.37054333958959795,0
NA12878,ENSG00000169756,0.14505348963188164,0.05776153706704401,0.20273149652834307,0.12463307853138413,0
NA12878,ENSG00000169925,-0.1235506809779092,0.28763703121924955,0.12716995025505462,0.37343010137919197,1
NA12878,ENSG00000170113,0.43192252387763963,-0.16575782167004866,0.26401300179526904,0.2413852007386123,0
NA12878,ENSG00000170312,-0.41721329115858213,0.517573812276849,0.10459635121006201,0.26321021903590647,1
NA12878,ENSG00000170322,-0.2050858768905188,0.18213619947923815,-0.023974119123032624,-0.03419792818722152,0
NA12878,ENSG00000170456,-0.19805769538894044,-0.14138123106103537,-0.3396104714544765,-0.3129323778319705,0
NA12878,ENSG00000170638,-0.6722467832167696,0.7189031601002394,0.046313898830525176,0.06037202952915836,0
NA12878,ENSG00000170653,-1.0775220508369217,0.9446634378779029,-0.13198205168453297,-0.142565923062076,0
NA12878,ENSG00000170776,0.044123601656009676,-0.215661649976156,-0.17146711072453558,-0.13556488232195646,0
NA12878,ENSG00000170903,0.3557445016694941,-0.23955634050508426,0.1162681489580884,0.14732729517125714,0
NA12878,ENSG00000170906,-0.1415758152196735,0.1634078138014612,0.020599325011841974,-0.03535888330236717,0
NA12878,ENSG00000170955,-0.1157165092001289,0.3486239915873959,0.19811538492524783,0.37738665137282595,0
NA12878,ENSG00000171105,-1.028927702919732,0.42671265340195774,-0.5136264693410242,-0.6242970492332851,0
NA12878,ENSG00000171148,-1.8174280171913944,1.7026752810941197,-0.11488479715555135,-0.1264035285903229,0
NA12878,ENSG00000171840,-0.007336874899588514,0.8460342993671549,0.8423112850678534,0.6491906768977482,0
NA12878,ENSG00000171858,-0.6399869660743666,2.041130384826708,1.312945996039819,0.6832717854833901,0
NA12878,ENSG00000172086,-2.0370735357785894,2.436210265547012,0.40334235640747246,0.3926789814849614,0
NA12878,ENSG00000172269,-0.22363028312163793,0.21222921665040342,-0.010821643851500015,-0.0728531318782332,1
NA12878,ENSG00000172273,-0.7231345119159296,0.779240806242793,0.05615869028541431,0.008246135960062427,0
NA12878,ENSG00000172349,-0.7123249985837863,0.5950999115756737,0.024533240973349288,-0.013800179901500646,0
NA12878,ENSG00000172530,0.762562776871522,-0.7133891336024216,0.04892353949612875,0.1746950030352471,1
NA12878,ENSG00000172590,-0.4018983700781508,1.0152887008845808,0.6091732850556508,0.5861627958770053,0
NA12878,ENSG00000172667,1.0659905994341077,-0.7554831583805277,0.19805737714274846,0.10592675732790433,0
NA12878,ENSG00000172757,-0.07799742462464238,0.1616230924379586,0.08688184747937784,0.042131112763999355,0
NA12878,ENSG00000172795,-0.294350756453576,0.29434121229899746,0.0,-0.0765036860583732,1
NA12878,ENSG00000172845,-1.043251577467609,1.4977476153360059,0.4551394373018784,0.4016267333155161,0
NA12878,ENSG00000173221,-0.22849091559464554,0.7881880060860169,0.5502615466971741,0.4520903761512915,0
NA12878,ENSG00000173436,-0.12406625184251759,0.2700182509753173,0.14390748537835682,0.1137282272973472,0
NA12878,ENSG00000173442,-1.7159650503136579,2.175077884853005,0.4606609937642847,0.3329169667360051,0
NA12878,ENSG00000173465,-0.927067573999567,0.8819472545669591,-0.04578393623336664,-0.056163351120540266,0
NA12878,ENSG00000173890,-0.12888970239794245,0.13815820251815908,0.011101687071305799,-0.04069229826873405,1
NA12878,ENSG00000173917,0.7479089242492452,-1.08637098863641,-0.33859946358509296,-0.2009712912347871,0
NA12878,ENSG00000174123,-0.33944081485805133,-0.031875709199980465,-0.37165941852635614,-0.38111789214248726,0
NA12878,ENSG00000174243,-0.6527220029155223,0.622453072606978,-0.030347026878771083,-0.024425350827652518,0
NA12878,ENSG00000174446,-0.20146414332973586,0.2367553506449152,0.03521011653595232,-0.020626597993242936,0
NA12878,ENSG00000174780,-0.4602079440769539,1.038813535592004,0.5786291647695927,0.4332653086297843,0
NA12878,ENSG00000175634,-0.3667581753938483,0.6541382015952858,0.28616527594284913,0.15290217868942774,0
NA12878,ENSG00000175920,0.0,0.0,1.6629650127224291,1.519074565064699,0
NA12878,ENSG00000176101,-0.3314705620142603,0.18507121494578652,-0.14775075416769556,-0.28646173994263757,0
NA12878,ENSG00000176155,-0.9680214777141455,0.6442506520487656,-0.32115978618528157,-0.2741461396080131,0
NA12878,ENSG00000176410,0.5823307503167575,-0.47107519997448116,0.11117650385878904,0.15599492919469635,0
NA12878,ENSG00000176476,0.8197664060143574,-1.3550579962265386,-0.5355572139130897,-0.4525037292990354,0
NA12878,ENSG00000176533,-0.4781939524262098,0.37667258855599245,-0.10258744526648388,-0.09285849931192873,0
NA12878,ENSG00000176715,-0.7806077462462218,0.7834307709944308,0.0038777184306024747,0.0215681034735065,1
NA12878,ENSG00000176890,0.027513016103689347,-0.06149488440279795,-0.038775314825203085,0.022305487008402108,0
NA12878,ENSG00000176953,0.06583734457104959,0.21338386816297755,0.2792144591678269,0.35999368378866753,0
NA12878,ENSG00000176974,-0.6385239921547126,0.7895259565966812,0.19582206950965286,0.1418443244827698,0
NA12878,ENSG00000177030,-0.21089249680104902,-0.03452711760609497,-0.3424865288498859,-0.34505509291161907,0
NA12878,ENSG00000177082,0.29371628365455377,-0.07886013483760528,0.21485008937826144,0.24528287166521232,0
NA12878,ENSG00000177370,-0.2511452363579646,0.3454381481557113,0.09454805227143981,0.09741731548465889,0
NA12878,ENSG00000177409,0.0018506445502302214,0.026624133688732034,0.029040552491663697,-0.01853832428369799,0
NA12878,ENSG00000177613,0.42165506087634963,-0.9883163114260001,-0.5670405927238937,-0.5395957266295078,0
NA12878,ENSG00000177666,0.9099572254546058,-2.663127093990524,-1.7211595312499135,-1.5489788503574171,0
NA12878,ENSG00000177683,-0.7758538911719539,0.07404283574452411,-0.7033636285520186,-0.840879814323324,0
NA12878,ENSG00000177685,-0.3741791459797646,0.3832310335053426,0.008637862681266139,-0.05263679819111465,1
NA12878,ENSG00000177694,-8.703592051966561,-6.977398697671809,-5.102265466306487,-5.64871942153703,0
NA12878,ENSG00000177697,-0.9314379610933194,2.192123147052919,1.260455077040468,1.1557602276738825,0
NA12878,ENSG00000177700,-0.16630789825350942,0.21017686692612975,0.042913821891037984,0.04647533394847272,0
NA12878,ENSG00000177830,-0.8021655652718406,0.6128730779630184,-0.18939436226104978,-0.21901135063207944,0
NA12878,ENSG00000177981,1.0390547063363433,-0.9539032661412159,0.08528650196164236,0.03613299961334985,0
NA12878,ENSG00000178585,0.6181889874411868,-0.4918833374112046,0.08884025930691991,0.04081181632733667,0
NA12878,ENSG00000178605,-0.31985825321513434,0.8017676306838022,0.48199327448207774,0.4354674616201931,0
NA12878,ENSG00000178927,-1.57605956618234,1.9990003135014769,0.4228335043163085,0.3302279198517551,0
NA12878,ENSG00000178950,-0.5840747864023866,0.5528088118618197,-0.032986299091738266,-0.026247152464756635,0
NA12878,ENSG00000179218,0.2587075900017152,-0.835922872760871,-0.5662722935916836,-0.3848684580781184,0
NA12878,ENSG00000179344,1.1074023220909037,0.37997869792365296,1.241218968744,1.8098310800741644,0
NA12878,ENSG00000180104,-0.1763676794604106,0.7118415179835186,0.5353138777494204,0.5042101728420936,0
NA12878,ENSG00000180353,-3.604314652810155,3.6804219518918044,0.0761586067049472,0.015008736228695318,0
NA12878,ENSG00000180370,-0.8113905335075162,1.7805604900864551,0.9692483903158118,0.8401785429394552,0
NA12878,ENSG00000180448,0.03032835135972405,0.48917040025791253,0.5210394946617655,0.472557918472385,0
